Id,Prediction
8309,[0.99999785, 2.1377803e-06]
8310,[0.99999785, 2.1377803e-06]
8311,[0.022099672, 0.9779003]
8312,[0.25880164, 0.74119836]
8313,[1.1416218e-08, 1.0]
8314,[0.27880013, 0.7211999]
8315,[0.10468365, 0.8953163]
8316,[0.77436703, 0.22563295]
8317,[1.0, 3.9165727e-08]
8318,[1.0, 3.9165727e-08]
8319,[0.6005754, 0.3994246]
8320,[0.02629755, 0.97370243]
8321,[0.00018207869, 0.9998179]
8322,[0.962623, 0.037377004]
8323,[0.78940594, 0.21059409]
8324,[0.6027941, 0.39720586]
8325,[0.3357707, 0.66422933]
8326,[0.044139646, 0.95586044]
8327,[0.81139493, 0.18860509]
8328,[0.32845935, 0.6715406]
8329,[0.998444, 0.001556016]
8330,[0.72212654, 0.27787346]
8331,[0.8883821, 0.11161793]
8332,[0.5234417, 0.4765583]
8333,[0.0069220657, 0.99307793]
8334,[0.107485615, 0.8925144]
8335,[0.107485615, 0.8925144]
8336,[0.21815431, 0.7818456]
8337,[0.32772964, 0.67227036]
8338,[0.35319024, 0.64680976]
8339,[0.00017296644, 0.9998271]
8340,[0.2731443, 0.7268557]
8341,[0.7979303, 0.20206966]
8342,[0.21820343, 0.7817965]
8343,[0.5168597, 0.4831403]
8344,[0.017003313, 0.9829967]
8345,[0.039850533, 0.96014947]
8346,[0.9864565, 0.013543458]
8347,[0.6440178, 0.35598218]
8348,[0.5542286, 0.4457714]
8349,[0.33562773, 0.6643723]
8350,[0.93900883, 0.06099121]
8351,[0.70481586, 0.2951841]
8352,[0.15802239, 0.84197766]
8353,[0.11759739, 0.8824026]
8354,[0.9844528, 0.015547187]
8355,[0.12909843, 0.87090164]
8356,[0.30720198, 0.692798]
8357,[0.05452203, 0.945478]
8358,[0.9863387, 0.013661306]
8359,[0.021810401, 0.97818965]
8360,[0.2962961, 0.7037039]
8361,[0.7705892, 0.22941086]
8362,[0.0022786788, 0.99772125]
8363,[0.9992231, 0.0007769191]
8364,[0.42779955, 0.5722005]
8365,[0.023980416, 0.97601956]
8366,[0.91883916, 0.08116087]
8367,[0.003194619, 0.9968054]
8368,[0.19147968, 0.80852026]
8369,[0.71053857, 0.28946143]
8370,[0.84427005, 0.15573001]
8371,[0.32929355, 0.67070645]
8372,[0.66785204, 0.3321479]
8373,[0.8740869, 0.12591302]
8374,[0.6509136, 0.3490864]
8375,[0.13175127, 0.86824876]
8376,[0.42786768, 0.5721323]
8377,[0.105248295, 0.8947517]
8378,[0.99929893, 0.00070099597]
8379,[0.32467958, 0.67532045]
8380,[0.70355505, 0.29644495]
8381,[0.10051985, 0.89948016]
8382,[0.07623232, 0.9237677]
8383,[0.17873228, 0.8212678]
8384,[0.9583857, 0.041614346]
8385,[0.304872, 0.695128]
8386,[0.020090315, 0.97990966]
8387,[0.9999912, 8.8743245e-06]
8388,[0.9858495, 0.014150505]
8389,[0.936155, 0.06384504]
8390,[0.87302625, 0.12697376]
8391,[0.5568712, 0.4431288]
8392,[1.1366177e-05, 0.9999887]
8393,[0.029401107, 0.97059894]
8394,[0.9815632, 0.018436834]
8395,[0.09728524, 0.9027148]
8396,[0.27941245, 0.7205876]
8397,[0.7866945, 0.21330544]
8398,[0.9999981, 1.9044631e-06]
8399,[0.00030175174, 0.9996983]
8400,[0.5935396, 0.40646043]
8401,[0.95132047, 0.048679486]
8402,[0.82269967, 0.17730033]
8403,[0.2335251, 0.7664749]
8404,[0.672414, 0.327586]
8405,[0.000944399, 0.99905556]
8406,[0.082589366, 0.9174106]
8407,[0.432847, 0.567153]
8408,[1.0, 3.419016e-08]
8409,[0.99994886, 5.112082e-05]
8410,[0.38404903, 0.615951]
8411,[0.9999906, 9.366001e-06]
8412,[0.7835369, 0.21646307]
8413,[0.46135783, 0.5386422]
8414,[0.969269, 0.030731041]
8415,[1.0, 2.0942682e-08]
8416,[0.9176388, 0.082361184]
8417,[0.047168694, 0.9528313]
8418,[0.57352734, 0.42647266]
8419,[0.24596292, 0.7540371]
8420,[0.017241929, 0.9827581]
8421,[0.015191618, 0.98480844]
8422,[1.0, 5.4231325e-08]
8423,[0.002394223, 0.9976058]
8424,[0.4675284, 0.5324716]
8425,[0.93426424, 0.065735795]
8426,[0.6548029, 0.34519714]
8427,[0.93406004, 0.06594]
8428,[0.004684132, 0.9953159]
8429,[0.9408338, 0.059166152]
8430,[0.040433485, 0.9595665]
8431,[0.027086666, 0.9729134]
8432,[0.44169873, 0.55830127]
8433,[0.012704877, 0.9872951]
8434,[0.8637391, 0.13626094]
8435,[0.36723158, 0.63276845]
8436,[0.85745513, 0.14254482]
8437,[0.9989856, 0.0010144159]
8438,[0.9966413, 0.003358694]
8439,[0.55247355, 0.44752645]
8440,[0.0009674145, 0.9990326]
8441,[0.10748778, 0.8925122]
8442,[0.9944758, 0.005524225]
8443,[0.45295838, 0.5470416]
8444,[0.99918514, 0.0008149035]
8445,[0.48359972, 0.5164002]
8446,[0.3270903, 0.6729097]
8447,[0.90451074, 0.0954893]
8448,[0.01921828, 0.9807817]
8449,[0.87754005, 0.122459926]
8450,[1.0, 3.1348954e-14]
8451,[1.0, 3.1348954e-14]
8452,[0.08569968, 0.9143004]
8453,[0.9999995, 4.501731e-07]
8454,[0.17959546, 0.8204046]
8455,[0.41482952, 0.58517045]
8456,[0.4435824, 0.5564176]
8457,[0.9470552, 0.052944817]
8458,[0.13257043, 0.8674296]
8459,[0.55584896, 0.44415104]
8460,[0.1395452, 0.8604548]
8461,[0.56391144, 0.4360886]
8462,[0.059532158, 0.94046783]
8463,[0.7049068, 0.29509324]
8464,[0.90911514, 0.09088487]
8465,[0.9386955, 0.061304532]
8466,[0.06857631, 0.9314236]
8467,[0.62443423, 0.3755658]
8468,[0.7767637, 0.22323631]
8469,[0.22488278, 0.77511716]
8470,[0.247956, 0.752044]
8471,[0.16995876, 0.8300413]
8472,[0.08755493, 0.9124451]
8473,[0.5901086, 0.40989143]
8474,[0.37671018, 0.62328976]
8475,[0.77025324, 0.22974679]
8476,[0.3572712, 0.64272875]
8477,[0.6038465, 0.39615345]
8478,[0.0032341736, 0.99676585]
8479,[0.98578185, 0.014218216]
8480,[0.24622637, 0.7537736]
8481,[0.9680778, 0.03192225]
8482,[0.8169745, 0.18302546]
8483,[0.14698675, 0.8530132]
8484,[0.040654868, 0.95934516]
8485,[0.3495822, 0.6504178]
8486,[0.06819233, 0.9318077]
8487,[0.1732202, 0.8267798]
8488,[0.82829744, 0.17170255]
8489,[0.23906119, 0.7609388]
8490,[0.9987676, 0.0012324296]
8491,[0.12384333, 0.8761567]
8492,[0.28284222, 0.71715784]
8493,[0.23456517, 0.7654348]
8494,[0.72864974, 0.2713502]
8495,[0.0038984728, 0.9961015]
8496,[0.99999976, 2.2449974e-07]
8497,[0.037892923, 0.9621071]
8498,[0.0036742194, 0.9963258]
8499,[0.48606426, 0.51393574]
8500,[0.81966376, 0.18033622]
8501,[0.54519075, 0.45480928]
8502,[0.20916761, 0.79083234]
8503,[0.46199667, 0.5380033]
8504,[0.06593498, 0.934065]
8505,[0.99998736, 1.2602186e-05]
8506,[0.20843363, 0.7915664]
8507,[0.1517269, 0.84827304]
8508,[0.5978653, 0.4021347]
8509,[0.3470603, 0.65293974]
8510,[0.61049277, 0.38950726]
8511,[0.74505717, 0.25494283]
8512,[0.99999917, 8.198176e-07]
8513,[0.06234901, 0.937651]
8514,[0.37362167, 0.62637836]
8515,[0.11693775, 0.88306224]
8516,[0.084506184, 0.91549385]
8517,[0.88412565, 0.11587431]
8518,[0.91614443, 0.083855584]
8519,[0.1130458, 0.8869542]
8520,[0.48415053, 0.5158495]
8521,[0.48415053, 0.5158495]
8522,[0.48415053, 0.5158495]
8523,[0.9962812, 0.0037187713]
8524,[0.62882626, 0.37117377]
8525,[1.0, 2.2174795e-08]
8526,[0.5826457, 0.4173543]
8527,[0.99984705, 0.00015287631]
8528,[0.99984705, 0.00015287631]
8529,[0.44695297, 0.553047]
8530,[0.17710635, 0.8228936]
8531,[0.8696093, 0.1303907]
8532,[0.46626994, 0.5337301]
8533,[0.88087624, 0.11912374]
8534,[0.04761033, 0.95238966]
8535,[0.9983152, 0.0016847902]
8536,[0.6211532, 0.37884685]
8537,[0.86429894, 0.13570105]
8538,[0.010190112, 0.9898099]
8539,[0.86474997, 0.13525006]
8540,[0.8804741, 0.119525895]
8541,[0.2679686, 0.73203135]
8542,[0.2679686, 0.73203135]
8543,[0.31465754, 0.68534243]
8544,[0.5423266, 0.45767337]
8545,[0.7222928, 0.27770722]
8546,[0.33356664, 0.6664334]
8547,[0.21921425, 0.7807858]
8548,[0.06218059, 0.9378194]
8549,[0.7681093, 0.23189068]
8550,[0.07216889, 0.92783105]
8551,[0.36198646, 0.6380135]
8552,[0.9999821, 1.7883076e-05]
8553,[1.0, 3.545963e-08]
8554,[1.0, 3.545963e-08]
8555,[0.9999541, 4.584738e-05]
8556,[0.99999905, 9.203579e-07]
8557,[0.7377429, 0.26225713]
8558,[0.14087689, 0.8591231]
8559,[0.45774296, 0.5422571]
8560,[0.035232734, 0.9647673]
8561,[0.999353, 0.0006470186]
8562,[0.7712177, 0.22878231]
8563,[0.99999905, 9.954745e-07]
8564,[0.17201029, 0.8279897]
8565,[0.9996321, 0.00036781843]
8566,[0.96119374, 0.038806286]
8567,[0.1825508, 0.8174492]
8568,[0.7228058, 0.27719423]
8569,[0.5624107, 0.43758932]
8570,[0.63657147, 0.36342847]
8571,[0.64631015, 0.35368982]
8572,[0.12896353, 0.87103647]
8573,[0.12896353, 0.87103647]
8574,[0.08787445, 0.9121255]
8575,[0.027851498, 0.9721485]
8576,[0.09156047, 0.9084396]
8577,[0.10735528, 0.8926447]
8578,[0.6179484, 0.38205153]
8579,[0.42992765, 0.57007235]
8580,[0.902721, 0.097279]
8581,[0.1142041, 0.88579595]
8582,[0.7646641, 0.23533584]
8583,[1.0, 3.3183206e-08]
8584,[0.010631445, 0.9893686]
8585,[0.84337986, 0.15662009]
8586,[0.7554011, 0.24459893]
8587,[0.4552152, 0.54478484]
8588,[0.17049462, 0.8295054]
8589,[0.048034754, 0.9519652]
8590,[0.99985397, 0.00014595856]
8591,[1.0, 5.1727483e-11]
8592,[0.77016515, 0.2298349]
8593,[0.25318885, 0.74681115]
8594,[0.5411709, 0.45882913]
8595,[0.28905883, 0.71094114]
8596,[0.996024, 0.003976023]
8597,[0.8335903, 0.1664097]
8598,[0.3485963, 0.65140367]
8599,[0.9779825, 0.022017485]
8600,[0.99999595, 4.0061905e-06]
8601,[0.9999627, 3.731103e-05]
8602,[0.94914025, 0.050859686]
8603,[0.99999475, 5.220111e-06]
8604,[0.04748224, 0.9525178]
8605,[0.40535313, 0.5946469]
8606,[0.8178703, 0.18212968]
8607,[0.12557845, 0.87442154]
8608,[0.9999999, 6.2392964e-08]
8609,[0.9999999, 6.2392964e-08]
8610,[0.94690704, 0.053092904]
8611,[0.1921442, 0.8078558]
8612,[0.99999857, 1.3780646e-06]
8613,[0.044207633, 0.95579237]
8614,[0.24624623, 0.7537537]
8615,[0.99997807, 2.193748e-05]
8616,[1.0, 2.2420206e-10]
8617,[0.61455715, 0.38544282]
8618,[0.4441908, 0.5558092]
8619,[0.9999995, 4.86568e-07]
8620,[0.12690072, 0.8730993]
8621,[0.12690072, 0.8730993]
8622,[0.00096836523, 0.99903166]
8623,[0.09854362, 0.9014564]
8624,[1.0, 5.3518066e-09]
8625,[0.33739534, 0.66260463]
8626,[0.025819095, 0.9741809]
8627,[0.0024035699, 0.99759644]
8628,[0.29098827, 0.70901173]
8629,[0.9953341, 0.0046658954]
8630,[0.51832384, 0.48167613]
8631,[0.0911378, 0.9088622]
8632,[0.33355546, 0.66644454]
8633,[0.12690072, 0.8730993]
8634,[0.31561318, 0.6843868]
8635,[0.6368296, 0.3631704]
8636,[1.0, 8.099913e-09]
8637,[1.0, 8.099913e-09]
8638,[0.0011691265, 0.99883085]
8639,[0.19156773, 0.8084322]
8640,[0.020595191, 0.9794048]
8641,[0.08235962, 0.9176404]
8642,[0.3556377, 0.64436233]
8643,[0.007368849, 0.9926312]
8644,[0.33562773, 0.6643723]
8645,[0.99965334, 0.0003466959]
8646,[0.2584732, 0.7415268]
8647,[0.45043156, 0.5495685]
8648,[0.63874525, 0.3612548]
8649,[0.06741101, 0.932589]
8650,[0.9114627, 0.08853729]
8651,[0.1125137, 0.88748634]
8652,[0.7634782, 0.23652178]
8653,[0.5704275, 0.42957252]
8654,[0.4647999, 0.5352001]
8655,[1.0, 4.723398e-11]
8656,[0.99998057, 1.9438803e-05]
8657,[0.99998057, 1.9438803e-05]
8658,[0.06755802, 0.932442]
8659,[0.98309416, 0.016905772]
8660,[0.19961661, 0.8003834]
8661,[0.5671543, 0.43284574]
8662,[0.47621572, 0.5237843]
8663,[0.9826325, 0.017367426]
8664,[0.028985783, 0.9710142]
8665,[0.9999999, 1.0273174e-07]
8666,[0.9999999, 1.0273174e-07]
8667,[0.7092302, 0.2907698]
8668,[0.02843689, 0.9715631]
8669,[0.011740285, 0.9882597]
8670,[0.77923334, 0.22076671]
8671,[0.9553015, 0.044698406]
8672,[0.888784, 0.111216016]
8673,[0.38359475, 0.61640525]
8674,[0.231854, 0.76814604]
8675,[0.0065171095, 0.9934829]
8676,[0.14143254, 0.8585675]
8677,[0.94538146, 0.0546185]
8678,[0.43271616, 0.56728387]
8679,[0.18353376, 0.8164663]
8680,[0.078249834, 0.9217502]
8681,[0.9999999, 8.636603e-08]
8682,[0.9999999, 1.0390109e-07]
8683,[1.0, 5.2858256e-09]
8684,[1.0, 5.2858256e-09]
8685,[0.8296387, 0.1703613]
8686,[0.5523192, 0.4476808]
8687,[0.9996555, 0.00034446083]
8688,[0.97231966, 0.027680323]
8689,[0.97231966, 0.027680323]
8690,[0.012619285, 0.98738074]
8691,[0.5306658, 0.46933421]
8692,[0.904789, 0.09521103]
8693,[0.6913192, 0.30868077]
8694,[0.6243228, 0.37567726]
8695,[0.62074286, 0.37925714]
8696,[0.0396447, 0.9603552]
8697,[0.20039676, 0.7996032]
8698,[0.36073777, 0.6392622]
8699,[0.14048758, 0.8595124]
8700,[0.71449107, 0.28550893]
8701,[1.0, 6.661174e-11]
8702,[0.08597285, 0.9140271]
8703,[0.16712289, 0.8328771]
8704,[1.0, 1.1420758e-10]
8705,[0.09316036, 0.90683967]
8706,[0.0145565225, 0.9854434]
8707,[0.9911135, 0.008886575]
8708,[0.07421436, 0.9257856]
8709,[0.9627114, 0.037288625]
8710,[0.97320133, 0.026798679]
8711,[0.81786233, 0.18213764]
8712,[0.0009005188, 0.9990995]
8713,[0.25976413, 0.74023587]
8714,[0.09726301, 0.902737]
8715,[0.9812688, 0.018731246]
8716,[0.27659762, 0.7234024]
8717,[0.3553315, 0.64466846]
8718,[0.020781608, 0.9792184]
8719,[0.7812688, 0.21873118]
8720,[0.9999999, 6.37026e-08]
8721,[0.7182033, 0.28179672]
8722,[1.0, 1.5338096e-09]
8723,[0.6697253, 0.33027473]
8724,[0.0037043903, 0.99629563]
8725,[0.583775, 0.41622502]
8726,[0.189328, 0.81067204]
8727,[0.38632426, 0.6136758]
8728,[0.08540683, 0.91459316]
8729,[0.283388, 0.71661204]
8730,[0.8506777, 0.1493223]
8731,[0.38611633, 0.6138837]
8732,[0.81611997, 0.18388009]
8733,[0.055587392, 0.9444126]
8734,[0.6069905, 0.39300942]
8735,[1.0, 3.774874e-08]
8736,[0.7707059, 0.22929414]
8737,[0.009838799, 0.9901612]
8738,[0.017364139, 0.98263586]
8739,[0.96756357, 0.03243639]
8740,[0.98163795, 0.01836206]
8741,[0.019402694, 0.9805973]
8742,[0.07029244, 0.9297075]
8743,[0.9886445, 0.011355503]
8744,[0.9886445, 0.011355503]
8745,[0.16065107, 0.839349]
8746,[0.99097276, 0.009027281]
8747,[0.17104428, 0.82895577]
8748,[0.05089965, 0.9491003]
8749,[0.9999578, 4.2189036e-05]
8750,[0.9984646, 0.0015354751]
8751,[0.021227382, 0.97877264]
8752,[0.29693937, 0.7030606]
8753,[0.020486096, 0.9795139]
8754,[0.6311272, 0.36887282]
8755,[0.8474743, 0.15252572]
8756,[0.9495534, 0.050446585]
8757,[0.20385435, 0.7961457]
8758,[0.72961444, 0.27038553]
8759,[0.739474, 0.260526]
8760,[0.1479644, 0.8520356]
8761,[0.1248331, 0.87516695]
8762,[1.0, 1.7082554e-08]
8763,[0.6466556, 0.35334444]
8764,[1.0, 1.0202691e-09]
8765,[0.8243148, 0.17568526]
8766,[0.018510431, 0.9814896]
8767,[0.99530965, 0.004690416]
8768,[0.9871033, 0.012896674]
8769,[0.24101545, 0.75898457]
8770,[0.71232015, 0.28767988]
8771,[0.5740657, 0.42593428]
8772,[0.9590867, 0.040913228]
8773,[0.11915464, 0.8808453]
8774,[0.9999999, 6.8686745e-08]
8775,[0.44962212, 0.5503779]
8776,[0.8156766, 0.18432337]
8777,[0.13352947, 0.8664705]
8778,[0.42660832, 0.5733917]
8779,[0.42660832, 0.5733917]
8780,[0.24514681, 0.7548532]
8781,[0.41143715, 0.5885628]
8782,[1.0, 8.094122e-09]
8783,[0.9999999, 7.0342026e-08]
8784,[0.99425805, 0.0057419706]
8785,[0.46459618, 0.53540385]
8786,[0.9777939, 0.022206174]
8787,[0.33279392, 0.6672061]
8788,[0.93140024, 0.06859969]
8789,[0.99955076, 0.0004492116]
8790,[0.19878866, 0.8012113]
8791,[0.08228779, 0.9177122]
8792,[0.026570505, 0.97342944]
8793,[0.22525482, 0.7747452]
8794,[0.044868454, 0.95513153]
8795,[0.99685043, 0.0031495164]
8796,[0.7100163, 0.28998363]
8797,[0.0017936273, 0.9982064]
8798,[0.8244656, 0.17553449]
8799,[0.97461784, 0.025382102]
8800,[0.0015534299, 0.99844664]
8801,[0.043309078, 0.95669085]
8802,[0.00032346795, 0.9996766]
8803,[0.95683, 0.043169998]
8804,[0.42589918, 0.57410085]
8805,[0.41753563, 0.5824644]
8806,[0.14380631, 0.85619366]
8807,[0.0027872806, 0.9972127]
8808,[0.82509583, 0.17490423]
8809,[0.92928135, 0.07071862]
8810,[0.17811246, 0.8218875]
8811,[0.685328, 0.31467202]
8812,[0.009659309, 0.99034077]
8813,[0.13141233, 0.8685877]
8814,[0.98441905, 0.015580925]
8815,[0.37281075, 0.6271893]
8816,[0.37472567, 0.62527436]
8817,[0.0038945193, 0.9961055]
8818,[0.3293414, 0.6706586]
8819,[0.004378568, 0.9956214]
8820,[0.5603832, 0.43961677]
8821,[0.52676624, 0.47323376]
8822,[0.32807007, 0.6719299]
8823,[0.124758124, 0.8752419]
8824,[0.07355925, 0.9264408]
8825,[0.0088780485, 0.9911219]
8826,[0.9999033, 9.670584e-05]
8827,[0.43748367, 0.56251633]
8828,[0.44737318, 0.5526268]
8829,[0.6686719, 0.33132815]
8830,[0.12852544, 0.8714746]
8831,[0.33849388, 0.6615061]
8832,[0.9999995, 4.721865e-07]
8833,[0.571301, 0.428699]
8834,[0.19696695, 0.80303305]
8835,[0.44561583, 0.5543842]
8836,[0.033083234, 0.96691674]
8837,[0.91292214, 0.08707787]
8838,[0.13337769, 0.8666223]
8839,[0.936306, 0.06369401]
8840,[0.98369896, 0.016301071]
8841,[0.8947362, 0.10526384]
8842,[0.9999987, 1.3123964e-06]
8843,[0.02709956, 0.9729004]
8844,[0.68484974, 0.31515026]
8845,[0.011861947, 0.988138]
8846,[0.6798454, 0.3201546]
8847,[0.2886959, 0.71130407]
8848,[0.3584555, 0.6415445]
8849,[0.32105923, 0.6789408]
8850,[0.06308598, 0.936914]
8851,[0.07284898, 0.92715096]
8852,[0.6751163, 0.32488376]
8853,[0.56026214, 0.4397379]
8854,[0.95876783, 0.04123212]
8855,[0.021857195, 0.97814274]
8856,[0.8987298, 0.101270236]
8857,[0.104532525, 0.8954675]
8858,[0.886757, 0.11324292]
8859,[0.33562773, 0.6643723]
8860,[0.83774436, 0.16225563]
8861,[0.16896214, 0.8310378]
8862,[0.69674695, 0.30325308]
8863,[0.09561657, 0.90438336]
8864,[0.99999905, 9.339175e-07]
8865,[1.0, 3.777654e-08]
8866,[0.44168463, 0.5583154]
8867,[0.10299478, 0.8970052]
8868,[0.099375345, 0.90062463]
8869,[0.17921814, 0.8207818]
8870,[0.77505714, 0.22494282]
8871,[0.42291397, 0.57708603]
8872,[0.08380555, 0.9161945]
8873,[0.782394, 0.21760598]
8874,[0.030573843, 0.9694261]
8875,[0.087757036, 0.912243]
8876,[0.97313684, 0.026863148]
8877,[0.77523196, 0.22476809]
8878,[0.77523196, 0.22476809]
8879,[0.9598584, 0.040141612]
8880,[0.9997327, 0.00026736478]
8881,[0.43113136, 0.5688686]
8882,[0.8342611, 0.16573891]
8883,[0.770792, 0.22920798]
8884,[0.9999932, 6.8317117e-06]
8885,[0.8456552, 0.15434483]
8886,[0.2810095, 0.7189905]
8887,[0.2810095, 0.7189905]
8888,[0.71167105, 0.288329]
8889,[0.00893326, 0.99106675]
8890,[0.2633065, 0.7366935]
8891,[0.007646417, 0.99235356]
8892,[0.7433534, 0.25664663]
8893,[0.7433534, 0.25664663]
8894,[0.7433534, 0.25664663]
8895,[0.9675422, 0.03245786]
8896,[0.0018227197, 0.9981773]
8897,[0.41250393, 0.5874961]
8898,[0.13700965, 0.8629904]
8899,[0.012692078, 0.98730785]
8900,[0.9999896, 1.035539e-05]
8901,[0.2401682, 0.75983185]
8902,[0.9336906, 0.06630943]
8903,[0.07570008, 0.92429996]
8904,[0.40935025, 0.5906498]
8905,[0.31753346, 0.6824665]
8906,[0.42491287, 0.5750871]
8907,[0.7891359, 0.21086413]
8908,[0.6388868, 0.3611132]
8909,[0.9998882, 0.00011186154]
8910,[0.7156244, 0.2843756]
8911,[0.7021428, 0.29785725]
8912,[0.13603978, 0.8639602]
8913,[0.010635197, 0.98936474]
8914,[0.44704747, 0.5529525]
8915,[0.98097724, 0.01902283]
8916,[0.033463366, 0.96653664]
8917,[0.99796474, 0.0020352586]
8918,[0.9570695, 0.04293053]
8919,[0.044468716, 0.95553124]
8920,[0.9999995, 4.2898097e-07]
8921,[0.03930986, 0.96069014]
8922,[0.037538193, 0.96246177]
8923,[0.99999976, 2.0458761e-07]
8924,[0.22090064, 0.77909935]
8925,[0.23155163, 0.76844835]
8926,[0.7807206, 0.21927938]
8927,[0.092418894, 0.9075811]
8928,[0.13147491, 0.8685251]
8929,[0.4201558, 0.57984424]
8930,[0.97577626, 0.024223715]
8931,[0.10563431, 0.89436567]
8932,[0.03166721, 0.9683328]
8933,[0.44724748, 0.55275255]
8934,[0.49131906, 0.50868094]
8935,[0.36062112, 0.63937885]
8936,[0.100157395, 0.8998426]
8937,[3.3237262e-05, 0.99996674]
8938,[0.053760532, 0.9462395]
8939,[0.96704215, 0.032957867]
8940,[0.9523812, 0.047618765]
8941,[7.356629e-05, 0.99992645]
8942,[0.8961154, 0.10388463]
8943,[0.9879582, 0.01204177]
8944,[0.0430157, 0.95698434]
8945,[0.932174, 0.067825995]
8946,[0.96199876, 0.038001224]
8947,[0.33227503, 0.667725]
8948,[0.9981128, 0.0018871516]
8949,[0.063789785, 0.93621016]
8950,[0.14463226, 0.8553678]
8951,[0.006143747, 0.99385625]
8952,[0.9806881, 0.019311942]
8953,[0.8280246, 0.17197539]
8954,[0.9999062, 9.382952e-05]
8955,[0.9810369, 0.018963082]
8956,[0.9999671, 3.29458e-05]
8957,[0.00045231762, 0.99954766]
8958,[0.99627906, 0.003720938]
8959,[0.99908483, 0.0009152065]
8960,[0.8000019, 0.19999805]
8961,[0.005725248, 0.9942748]
8962,[0.9999994, 6.1429637e-07]
8963,[0.050833106, 0.9491669]
8964,[0.006348384, 0.9936516]
8965,[0.358881, 0.641119]
8966,[0.9587214, 0.041278623]
8967,[0.9999987, 1.2716458e-06]
8968,[0.40497425, 0.5950258]
8969,[0.024568608, 0.97543144]
8970,[0.7092657, 0.2907343]
8971,[0.040714104, 0.9592859]
8972,[0.7967795, 0.20322046]
8973,[0.042752784, 0.9572472]
8974,[0.27192533, 0.7280746]
8975,[0.3851948, 0.6148052]
8976,[0.33569953, 0.66430044]
8977,[1.0, 5.822076e-09]
8978,[0.98258567, 0.017414354]
8979,[0.0004723832, 0.9995276]
8980,[0.9920419, 0.0079581095]
8981,[0.43392563, 0.5660743]
8982,[0.099147275, 0.9008527]
8983,[0.004353862, 0.99564606]
8984,[0.056171894, 0.94382805]
8985,[0.4042103, 0.5957897]
8986,[0.18572828, 0.81427175]
8987,[0.9649132, 0.035086796]
8988,[0.9496643, 0.050335743]
8989,[0.79892826, 0.20107166]
8990,[0.4179267, 0.5820733]
8991,[0.035112105, 0.9648879]
8992,[0.035112105, 0.9648879]
8993,[0.957671, 0.04232903]
8994,[0.40419573, 0.5958043]
8995,[0.9997842, 0.00021581499]
8996,[0.9466354, 0.053364534]
8997,[0.07190731, 0.92809266]
8998,[1.0, 1.5339587e-09]
8999,[0.4409875, 0.5590125]
9000,[0.059526302, 0.94047374]
9001,[1.0, 2.1070161e-09]
9002,[0.34192467, 0.6580753]
9003,[0.28592026, 0.7140798]
9004,[0.34670374, 0.65329623]
9005,[0.25595134, 0.7440486]
9006,[0.3971751, 0.60282487]
9007,[0.2693623, 0.7306377]
9008,[0.1730041, 0.8269959]
9009,[0.0021649748, 0.997835]
9010,[0.68657136, 0.3134286]
9011,[0.8502326, 0.14976738]
9012,[0.0027412742, 0.99725866]
9013,[0.5996546, 0.40034539]
9014,[0.46860266, 0.53139734]
9015,[0.99407214, 0.005927882]
9016,[0.023598975, 0.97640103]
9017,[0.9999522, 4.7758367e-05]
9018,[0.35792872, 0.6420713]
9019,[0.98961186, 0.010388206]
9020,[0.7749098, 0.22509024]
9021,[0.4133264, 0.58667356]
9022,[0.22933565, 0.7706644]
9023,[0.12190462, 0.87809545]
9024,[1.0, 9.952043e-10]
9025,[0.08618279, 0.9138172]
9026,[0.25074357, 0.7492565]
9027,[0.002842468, 0.9971576]
9028,[0.9999932, 6.795103e-06]
9029,[0.034146454, 0.9658535]
9030,[0.9736971, 0.0263029]
9031,[0.45375445, 0.5462456]
9032,[0.94115216, 0.058847822]
9033,[0.95372605, 0.046273928]
9034,[0.95372605, 0.046273928]
9035,[0.22371264, 0.7762874]
9036,[0.83786017, 0.1621399]
9037,[0.99825877, 0.0017412631]
9038,[0.10096715, 0.8990329]
9039,[0.03931683, 0.9606832]
9040,[0.2822997, 0.71770036]
9041,[0.011257918, 0.98874205]
9042,[0.83664787, 0.16335216]
9043,[0.68901163, 0.31098834]
9044,[0.119222485, 0.88077754]
9045,[0.8392395, 0.16076052]
9046,[0.46297574, 0.53702426]
9047,[1.0, 2.423666e-10]
9048,[0.9809699, 0.019030148]
9049,[0.98538476, 0.014615252]
9050,[0.035455115, 0.96454483]
9051,[0.509396, 0.490604]
9052,[0.8789425, 0.12105745]
9053,[0.0008274627, 0.9991725]
9054,[0.008800301, 0.9911997]
9055,[0.11768544, 0.8823146]
9056,[0.07582966, 0.9241703]
9057,[0.026304144, 0.9736959]
9058,[0.29514372, 0.70485634]
9059,[0.052781124, 0.94721884]
9060,[0.0073773605, 0.9926226]
9061,[0.008859046, 0.99114096]
9062,[0.22668347, 0.7733165]
9063,[0.0004313742, 0.99956864]
9064,[0.41960776, 0.58039224]
9065,[0.890252, 0.109747976]
9066,[0.9994517, 0.0005482869]
9067,[0.99999785, 2.1589199e-06]
9068,[0.9842635, 0.01573655]
9069,[0.8895994, 0.11040068]
9070,[0.99996865, 3.1309006e-05]
9071,[0.34218836, 0.6578117]
9072,[0.8479318, 0.15206818]
9073,[0.34547192, 0.654528]
9074,[0.5803415, 0.41965848]
9075,[0.93395287, 0.06604705]
9076,[0.8521617, 0.14783835]
